world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
381,17.447179741,"[[ 1.35160235e-03 -3.14726868e-05 -4.01596343e-01]
 [-3.80514680e-04 -2.85437849e-03  2.58074276e+00]
 [-2.03983735e-04  4.14702366e-04  7.07291404e-01]]","[[ 7.98229723e+02  3.72827043e+01  3.17194677e+02]
 [ 6.64851196e+01 -2.25856983e+02  8.61849801e+02]
 [ 1.91228599e-01  1.43177890e-01  1.00000000e+00]]",4,"[[ 1.43002517e-03 -7.92726838e-05 -4.09036079e-01]
 [-4.60367621e-04 -3.18870567e-03  2.83754412e+00]
 [-2.90302167e-04  3.10613285e-04  8.35097235e-01]]","[[ 7.71090359e+02  1.32389097e+01  3.32701122e+02]
 [ 9.55728815e+01 -2.33978854e+02  8.41839787e+02]
 [ 2.32503459e-01  9.16303173e-02  1.00000000e+00]]",6
382,17.488787741,"[[ 1.35118850e-03 -2.59094837e-05 -4.06785721e-01]
 [-3.70428153e-04 -2.85322653e-03  2.56968211e+00]
 [-2.06496419e-04  4.14023814e-04  7.09758961e-01]]","[[ 7.99259245e+02  3.88190232e+01  3.17536955e+02]
 [ 6.92693989e+01 -2.26404544e+02  8.59398110e+02]
 [ 1.92128594e-01  1.43362561e-01  1.00000000e+00]]",4,"[[ 1.42793571e-03 -7.24119991e-05 -4.14496074e-01]
 [-4.50198412e-04 -3.18286826e-03  2.82270551e+00]
 [-2.93511613e-04  3.10865198e-04  8.36645960e-01]]","[[ 7.73433269e+02  1.49139782e+01  3.32861567e+02]
 [ 9.87082696e+01 -2.34409604e+02  8.39761985e+02]
 [ 2.34659210e-01  9.23296322e-02  1.00000000e+00]]",6
383,17.528601741000003,"[[ 1.35121146e-03 -2.52635168e-05 -4.07716772e-01]
 [-3.66376515e-04 -2.85421551e-03  2.56820947e+00]
 [-2.08081032e-04  4.10591386e-04  7.13430201e-01]]","[[ 7.99494166e+02  3.86406938e+01  3.17802337e+02]
 [ 7.06203673e+01 -2.27412989e+02  8.59001064e+02]
 [ 1.92539448e-01  1.42150150e-01  1.00000000e+00]]",4,"[[ 1.42763171e-03 -7.15346141e-05 -4.15467110e-01]
 [-4.46046710e-04 -3.18333565e-03  2.82076585e+00]
 [-2.95340664e-04  3.07192315e-04  8.40504750e-01]]","[[ 7.73974953e+02  1.47498197e+01  3.33080032e+02]
 [ 1.00115505e+02 -2.35380267e+02  8.39432875e+02]
 [ 2.35372332e-01  9.12109431e-02  1.00000000e+00]]",6
384,17.569115741,"[[ 1.35181572e-03 -2.30183624e-05 -4.10618610e-01]
 [-3.65289675e-04 -2.85024576e-03  2.56512161e+00]
 [-2.08635275e-04  4.14175013e-04  7.10582956e-01]]","[[ 7.99640806e+02  3.98070385e+01  3.18382956e+02]
 [ 7.13744071e+01 -2.26576940e+02  8.59160860e+02]
 [ 1.93181926e-01  1.43751913e-01  1.00000000e+00]]",4,"[[ 1.42786253e-03 -6.91255829e-05 -4.18306455e-01]
 [-4.45339240e-04 -3.17920277e-03  2.81784201e+00]
 [-2.96524998e-04  3.10685201e-04  8.38069973e-01]]","[[ 7.74543424e+02  1.57605312e+01  3.33606782e+02]
 [ 1.01161921e+02 -2.34694089e+02  8.39604773e+02]
 [ 2.36545852e-01  9.25810185e-02  1.00000000e+00]]",6
385,17.608320741,"[[ 1.34988331e-03 -2.11613472e-05 -4.11364902e-01]
 [-3.68003230e-04 -2.84752369e-03  2.56576372e+00]
 [-2.13315935e-04  4.16033471e-04  7.10124117e-01]]","[[ 8.02141729e+02  4.05322184e+01  3.18221636e+02]
 [ 7.42521069e+01 -2.26095975e+02  8.59925112e+02]
 [ 1.97455976e-01  1.44636211e-01  1.00000000e+00]]",5,"[[ 1.43532573e-03 -6.82070258e-05 -4.21511412e-01]
 [-4.46815086e-04 -3.18894211e-03  2.82804960e+00]
 [-2.84832276e-04  3.08182836e-04  8.36116306e-01]]","[[ 7.67828601e+02  1.58157910e+01  3.33590763e+02]
 [ 9.37420907e+01 -2.34401483e+02  8.40089322e+02]
 [ 2.27017059e-01  9.17855099e-02  1.00000000e+00]]",6
386,17.645254741000002,"[[ 1.35366248e-03 -2.04400613e-05 -4.11710442e-01]
 [-3.63699085e-04 -2.85332740e-03  2.57028539e+00]
 [-2.06257816e-04  4.16011413e-04  7.07484540e-01]]","[[ 7.97946202e+02  4.05220229e+01  3.17137135e+02]
 [ 7.05009546e+01 -2.25530926e+02  8.60378974e+02]
 [ 1.91175117e-01  1.44429196e-01  1.00000000e+00]]",4,"[[ 1.43114121e-03 -6.73268554e-05 -4.19369761e-01]
 [-4.42837829e-04 -3.18684149e-03  2.82606476e+00]
 [-2.93450042e-04  3.11071320e-04  8.36114858e-01]]","[[ 7.71935289e+02  1.61548282e+01  3.32575990e+02]
 [ 9.99960848e+01 -2.33853125e+02  8.40577587e+02]
 [ 2.33722110e-01  9.26734344e-02  1.00000000e+00]]",6
387,17.685463741,"[[ 1.36047326e-03 -4.59914935e-05 -3.97652996e-01]
 [-3.86663144e-04 -2.87109932e-03  2.60110557e+00]
 [-2.33788659e-04  3.77272590e-04  7.49690340e-01]]","[[ 7.98647144e+02  2.94467368e+01  3.21453200e+02]
 [ 8.11020827e+01 -2.36239906e+02  8.62670074e+02]
 [ 2.08242048e-01  1.28067749e-01  1.00000000e+00]]",3,"[[ 1.43868178e-03 -9.58619708e-05 -4.03859012e-01]
 [-4.70404454e-04 -3.20492305e-03  2.86021380e+00]
 [-3.25697006e-04  2.67987076e-04  8.83810065e-01]]","[[ 7.72997384e+02  5.04841747e+00  3.36885060e+02]
 [ 1.10785975e+02 -2.44844497e+02  8.42997329e+02]
 [ 2.51268607e-01  7.61016626e-02  1.00000000e+00]]",6
388,17.723580741000003,"[[ 1.34987729e-03 -2.12658628e-05 -4.06291787e-01]
 [-3.71860028e-04 -2.84247190e-03  2.57336220e+00]
 [-2.08649747e-04  4.18656746e-04  7.03850735e-01]]","[[ 8.00549932e+02  4.03466822e+01  3.14598287e+02]
 [ 7.15747332e+01 -2.25061848e+02  8.64168848e+02]
 [ 1.94741995e-01  1.45829195e-01  1.00000000e+00]]",4,"[[ 1.43062631e-03 -6.97417525e-05 -4.14032902e-01]
 [-4.49450534e-04 -3.18322902e-03  2.83418870e+00]
 [-2.93933067e-04  3.12533094e-04  8.33477106e-01]]","[[ 7.71788664e+02  1.55431377e+01  3.30535431e+02]
 [ 9.99824186e+01 -2.33503388e+02  8.43680852e+02]
 [ 2.34687184e-01  9.30393623e-02  1.00000000e+00]]",6
389,17.768607741,"[[ 1.34849872e-03 -2.04524390e-05 -4.03800058e-01]
 [-3.72677083e-04 -2.84399040e-03  2.57677722e+00]
 [-2.09643232e-04  4.18390287e-04  7.03584204e-01]]","[[ 8.01273473e+02  4.02202663e+01  3.12564733e+02]
 [ 7.23427104e+01 -2.24873019e+02  8.65084321e+02]
 [ 1.95732185e-01  1.45706218e-01  1.00000000e+00]]",4,"[[ 1.43095037e-03 -6.96253058e-05 -4.11688133e-01]
 [-4.48863118e-04 -3.18825669e-03  2.83956974e+00]
 [-2.93566680e-04  3.11670670e-04  8.33362802e-01]]","[[ 7.71088139e+02  1.53016523e+01  3.28785646e+02]
 [ 1.00040994e+02 -2.33296045e+02  8.44345440e+02]
 [ 2.34214848e-01  9.26410319e-02  1.00000000e+00]]",6
390,17.809788741000002,"[[ 1.34677521e-03 -1.81394720e-05 -4.02135793e-01]
 [-3.70218680e-04 -2.84192058e-03  2.57454092e+00]
 [-2.11803682e-04  4.16805563e-04  7.04966826e-01]]","[[ 8.02406719e+02  4.03805176e+01  3.10248878e+02]
 [ 7.41509386e+01 -2.25410954e+02  8.65499553e+02]
 [ 1.97237896e-01  1.45404405e-01  1.00000000e+00]]",4,"[[ 1.43089979e-03 -6.77535918e-05 -4.10341515e-01]
 [-4.44630843e-04 -3.18859791e-03  2.83824798e+00]
 [-2.94135503e-04  3.09691064e-04  8.34559828e-01]]","[[ 7.70802343e+02  1.53580328e+01  3.26761829e+02]
 [ 1.00977535e+02 -2.33735700e+02  8.44559168e+02]
 [ 2.34193509e-01  9.21482171e-02  1.00000000e+00]]",6
391,17.857817741,"[[ 1.34706578e-03 -2.09492442e-05 -3.97379546e-01]
 [-3.73339059e-04 -2.84444612e-03  2.58033217e+00]
 [-2.16633037e-04  4.08655784e-04  7.12660295e-01]]","[[ 8.02607051e+02  3.84067276e+01  3.08474475e+02]
 [ 7.62919680e+01 -2.27612957e+02  8.66659623e+02]
 [ 2.00227304e-01  1.42193297e-01  1.00000000e+00]]",4,"[[ 1.43334067e-03 -7.15616526e-05 -4.05722859e-01]
 [-4.46275455e-04 -3.19486886e-03  2.84618816e+00]
 [-2.97663135e-04  3.00432184e-04  8.42827499e-01]]","[[ 7.69377754e+02  1.33538165e+01  3.25270198e+02]
 [ 1.02156649e+02 -2.35789663e+02  8.45426893e+02]
 [ 2.35308232e-01  8.87651890e-02  1.00000000e+00]]",6
392,17.887761741000002,"[[ 1.33903833e-03 -1.62697738e-05 -3.93739359e-01]
 [-3.74228696e-04 -2.83009718e-03  2.56913294e+00]
 [-2.18319319e-04  4.19375010e-04  7.02683697e-01]]","[[ 8.07781318e+02  4.04910966e+01  3.04586956e+02]
 [ 7.84907046e+01 -2.25244387e+02  8.67513588e+02]
 [ 2.04127729e-01  1.47010463e-01  1.00000000e+00]]",4,"[[ 1.42786828e-03 -6.72934656e-05 -4.02686734e-01]
 [-4.44796490e-04 -3.18301527e-03  2.83576038e+00]
 [-2.96408210e-04  3.12248794e-04  8.31271384e-01]]","[[ 7.71917278e+02  1.52571530e+01  3.21886718e+02]
 [ 1.02909428e+02 -2.33359436e+02  8.45923146e+02]
 [ 2.36588529e-01  9.30966102e-02  1.00000000e+00]]",6
393,17.929601741000003,"[[ 1.33616774e-03 -1.72321224e-05 -3.88918489e-01]
 [-3.76785592e-04 -2.82888887e-03  2.56764497e+00]
 [-2.20844044e-04  4.18170643e-04  7.04033187e-01]]","[[ 8.09575177e+02  3.97485168e+01  3.02256597e+02]
 [ 7.97016943e+01 -2.25761801e+02  8.67393222e+02]
 [ 2.06610924e-01  1.46562950e-01  1.00000000e+00]]",4,"[[ 1.42674537e-03 -6.86188285e-05 -3.98283993e-01]
 [-4.45819403e-04 -3.18261673e-03  2.83402561e+00]
 [-2.96838128e-04  3.11701448e-04  8.31340840e-01]]","[[ 7.72023501e+02  1.46783099e+01  3.19827782e+02]
 [ 1.02949102e+02 -2.33602746e+02  8.45668962e+02]
 [ 2.37058757e-01  9.28276256e-02  1.00000000e+00]]",6
394,17.978323741,"[[ 1.33717314e-03 -2.01554094e-05 -3.85580851e-01]
 [-3.77876584e-04 -2.83174411e-03  2.56766807e+00]
 [-2.18727940e-04  4.14727923e-04  7.06557139e-01]]","[[ 8.08000192e+02  3.83933837e+01  3.01416438e+02]
 [ 7.76536168e+01 -2.26783939e+02  8.66522454e+02]
 [ 2.04551176e-01  1.45000782e-01  1.00000000e+00]]",4,"[[ 1.42820757e-03 -7.15663996e-05 -3.95172916e-01]
 [-4.46488026e-04 -3.18393772e-03  2.83246062e+00]
 [-2.93715218e-04  3.09056864e-04  8.32589818e-01]]","[[ 7.70057180e+02  1.36583656e+01  3.19027392e+02]
 [ 1.00495199e+02 -2.34325782e+02  8.44871650e+02]
 [ 2.34351631e-01  9.17998991e-02  1.00000000e+00]]",6
395,18.016260741,"[[ 1.33667161e-03 -2.13785569e-05 -3.84287233e-01]
 [-3.80970326e-04 -2.82937521e-03  2.56689239e+00]
 [-2.17253236e-04  4.15473601e-04  7.05399594e-01]]","[[ 8.07979772e+02  3.81470548e+01  3.01356746e+02]
 [ 7.62328483e+01 -2.26749217e+02  8.66652258e+02]
 [ 2.03946083e-01  1.45301877e-01  1.00000000e+00]]",4,"[[ 1.42786214e-03 -7.28518893e-05 -3.93901102e-01]
 [-4.49761664e-04 -3.18120393e-03  2.83149647e+00]
 [-2.91904506e-04  3.10119803e-04  8.31068720e-01]]","[[ 7.69800112e+02  1.34667626e+01  3.18979665e+02]
 [ 9.89585039e+01 -2.34240385e+02  8.44973068e+02]
 [ 2.33457385e-01  9.21386990e-02  1.00000000e+00]]",6
396,18.060154741,"[[ 1.33685445e-03 -2.21340132e-05 -3.83804792e-01]
 [-3.82066826e-04 -2.83053611e-03  2.56797106e+00]
 [-2.16602301e-04  4.15237478e-04  7.05469330e-01]]","[[ 8.07698693e+02  3.79054313e+01  3.01442698e+02]
 [ 7.55950351e+01 -2.26758941e+02  8.66549556e+02]
 [ 2.03495032e-01  1.45107959e-01  1.00000000e+00]]",4,"[[ 1.42791512e-03 -7.35818417e-05 -3.93401518e-01]
 [-4.51039637e-04 -3.18191357e-03  2.83228990e+00]
 [-2.91298470e-04  3.10101091e-04  8.30934286e-01]]","[[ 7.69607869e+02  1.32961931e+01  3.19045964e+02]
 [ 9.83805620e+01 -2.34209915e+02  8.44896463e+02]
 [ 2.33084226e-01  9.20673418e-02  1.00000000e+00]]",6
397,18.096827741000002,"[[ 1.33902328e-03 -2.27421783e-05 -3.85359361e-01]
 [-3.76953635e-04 -2.83383958e-03  2.56756293e+00]
 [-2.14825974e-04  4.15374585e-04  7.05353093e-01]]","[[ 8.06005014e+02  3.78705079e+01  3.02496249e+02]
 [ 7.51203087e+01 -2.26575084e+02  8.65799139e+02]
 [ 2.01243529e-01  1.44961582e-01  1.00000000e+00]]",4,"[[ 1.42897301e-03 -7.37957030e-05 -3.94849623e-01]
 [-4.46417328e-04 -3.18340108e-03  2.83066052e+00]
 [-2.90449730e-04  3.10650159e-04  8.30629393e-01]]","[[ 7.69013398e+02  1.33924159e+01  3.19920375e+02]
 [ 9.85079324e+01 -2.34019543e+02  8.44330467e+02]
 [ 2.32062856e-01  9.22048181e-02  1.00000000e+00]]",6
398,18.137719741,"[[ 1.34009691e-03 -2.25384590e-05 -3.89390538e-01]
 [-3.72703904e-04 -2.83511430e-03  2.56604452e+00]
 [-2.15814490e-04  4.15446459e-04  7.06494378e-01]]","[[ 8.06004617e+02  3.83030569e+01  3.05116685e+02]
 [ 7.62860082e+01 -2.26574691e+02  8.64983238e+02]
 [ 2.01352944e-01  1.44935347e-01  1.00000000e+00]]",4,"[[ 1.42771485e-03 -7.28210351e-05 -3.98538816e-01]
 [-4.43662391e-04 -3.18189402e-03  2.82781105e+00]
 [-2.93648859e-04  3.10682098e-04  8.32456128e-01]]","[[ 7.70978236e+02  1.38134540e+01  3.22182643e+02]
 [ 1.00773633e+02 -2.34195733e+02  8.43796405e+02]
 [ 2.34352669e-01  9.22772076e-02  1.00000000e+00]]",6
399,18.173576741,"[[ 1.34273667e-03 -1.93701935e-05 -3.96315445e-01]
 [-3.66623112e-04 -2.83765264e-03  2.56398284e+00]
 [-2.14217707e-04  4.18010585e-04  7.04813535e-01]]","[[ 8.04697141e+02  3.98215512e+01  3.07616300e+02]
 [ 7.61920544e+01 -2.25676858e+02  8.63813829e+02]
 [ 1.99387900e-01  1.45947533e-01  1.00000000e+00]]",4,"[[ 1.42799697e-03 -6.87670910e-05 -4.05168970e-01]
 [-4.39094762e-04 -3.18187695e-03  2.82457208e+00]
 [-2.94221238e-04  3.12949067e-04  8.31623187e-01]]","[[ 7.71784536e+02  1.52187092e+01  3.24325739e+02]
 [ 1.01857738e+02 -2.33574125e+02  8.42949739e+02]
 [ 2.34720630e-01  9.32807950e-02  1.00000000e+00]]",6
400,18.221306741,"[[ 1.33933987e-03 -1.66466350e-05 -3.98304128e-01]
 [-3.67928985e-04 -2.83262640e-03  2.55974563e+00]
 [-2.22096346e-04  4.16362145e-04  7.08844587e-01]]","[[ 8.08866814e+02  4.05368230e+01  3.08122598e+02]
 [ 8.09757282e+01 -2.26559937e+02  8.63643154e+02]
 [ 2.05871835e-01  1.45778162e-01  1.00000000e+00]]",5,"[[ 1.43428216e-03 -6.64636434e-05 -4.09929663e-01]
 [-4.38847468e-04 -3.18902191e-03  2.82968027e+00]
 [-2.83969259e-04  3.06205884e-04  8.34234909e-01]]","[[ 7.66187847e+02  1.52236989e+01  3.24854453e+02]
 [ 9.50311729e+01 -2.34649485e+02  8.42615322e+02]
 [ 2.25925203e-01  9.13101510e-02  1.00000000e+00]]",6
401,18.254137741,"[[ 1.33873115e-03 -1.66235423e-05 -3.97776362e-01]
 [-3.66972509e-04 -2.83318990e-03  2.55958855e+00]
 [-2.23284630e-04  4.14506048e-04  7.10789979e-01]]","[[ 8.09366714e+02  4.02910419e+01  3.07852480e+02]
 [ 8.17788997e+01 -2.27097628e+02  8.63554947e+02]
 [ 2.06560733e-01  1.45091678e-01  1.00000000e+00]]",5,"[[ 1.43374636e-03 -6.64657441e-05 -4.09416131e-01]
 [-4.37686727e-04 -3.18974436e-03  2.82952194e+00]
 [-2.85152745e-04  3.04111521e-04  8.36342948e-01]]","[[ 7.66606371e+02  1.49748766e+01  3.24614769e+02]
 [ 9.57743962e+01 -2.35173665e+02  8.42525939e+02]
 [ 2.26550381e-01  9.06197012e-02  1.00000000e+00]]",6
402,18.287395741,"[[ 1.33856443e-03 -1.52269455e-05 -3.99162277e-01]
 [-3.63162471e-04 -2.83003048e-03  2.55412373e+00]
 [-2.22501201e-04  4.18693151e-04  7.07210236e-01]]","[[ 8.09450975e+02  4.12150488e+01  3.08018676e+02]
 [ 8.20999881e+01 -2.26119770e+02  8.62981131e+02]
 [ 2.06061938e-01  1.46837803e-01  1.00000000e+00]]",5,"[[ 1.43315273e-03 -6.47657291e-05 -4.10850143e-01]
 [-4.33757618e-04 -3.18549078e-03  2.82314997e+00]
 [-2.84541284e-04  3.08787766e-04  8.32388306e-01]]","[[ 7.67041644e+02  1.58826712e+01  3.24728260e+02]
 [ 9.62792616e+01 -2.34257563e+02  8.42035592e+02]
 [ 2.26487031e-01  9.23308805e-02  1.00000000e+00]]",6
403,18.324338741000002,"[[ 1.33942967e-03 -1.32630971e-05 -4.01299476e-01]
 [-3.59580042e-04 -2.83110358e-03  2.55288166e+00]
 [-2.21453294e-04  4.19475472e-04  7.06405101e-01]]","[[ 8.08773266e+02  4.18680928e+01  3.08146136e+02]
 [ 8.19985640e+01 -2.25796288e+02  8.62588875e+02]
 [ 2.04852878e-01  1.47207079e-01  1.00000000e+00]]",5,"[[ 1.43359039e-03 -6.25838064e-05 -4.12981303e-01]
 [-4.30247954e-04 -3.18610710e-03  2.82154748e+00]
 [-2.83927544e-04  3.09500747e-04  8.31713951e-01]]","[[ 7.66830229e+02  1.64906328e+01  3.24820143e+02]
 [ 9.64788141e+01 -2.33992943e+02  8.41715044e+02]
 [ 2.25875686e-01  9.27039103e-02  1.00000000e+00]]",6
404,18.362960741000002,"[[ 1.33914602e-03 -1.19565622e-05 -4.01792405e-01]
 [-3.57194086e-04 -2.83277110e-03  2.55240034e+00]
 [-2.23407880e-04  4.17017058e-04  7.09188801e-01]]","[[ 8.09255985e+02  4.18864328e+01  3.07734645e+02]
 [ 8.34460023e+01 -2.26434174e+02  8.62222629e+02]
 [ 2.05863033e-01  1.46342796e-01  1.00000000e+00]]",5,"[[ 1.43338738e-03 -6.11535883e-05 -4.13592712e-01]
 [-4.27373573e-04 -3.18776867e-03  2.82076559e+00]
 [-2.85741657e-04  3.06905182e-04  8.34483167e-01]]","[[ 7.67248558e+02  1.65168210e+01  3.24438338e+02]
 [ 9.77869157e+01 -2.34570860e+02  8.41375109e+02]
 [ 2.26755398e-01  9.19258283e-02  1.00000000e+00]]",6
405,18.406528741000002,"[[ 1.34623555e-03 -1.81400542e-05 -3.99168318e-01]
 [-3.57230048e-04 -2.84737727e-03  2.56384266e+00]
 [-2.20049196e-04  4.04994105e-04  7.18791145e-01]]","[[ 8.03446657e+02  3.87064368e+01  3.08119038e+02]
 [ 8.00573135e+01 -2.29137898e+02  8.61766128e+02]
 [ 2.00858138e-01  1.40954461e-01  1.00000000e+00]]",4,"[[ 1.43035072e-03 -6.67280518e-05 -4.08224139e-01]
 [-4.29290146e-04 -3.18859081e-03  2.82169389e+00]
 [-3.00901210e-04  2.99771186e-04  8.45510933e-01]]","[[ 7.71737747e+02  1.43709058e+01  3.24645927e+02]
 [ 1.05912847e+02 -2.36747825e+02  8.41226347e+02]
 [ 2.37095931e-01  8.90519522e-02  1.00000000e+00]]",6
406,18.448071741,"[[ 1.33563804e-03 -1.21150965e-05 -3.97919460e-01]
 [-3.59058377e-04 -2.83164583e-03  2.55023242e+00]
 [-2.26836710e-04  4.15128022e-04  7.11575578e-01]]","[[ 8.11747247e+02  4.13497119e+01  3.05742154e+02]
 [ 8.53023519e+01 -2.27166644e+02  8.61849712e+02]
 [ 2.09004753e-01  1.45708868e-01  1.00000000e+00]]",5,"[[ 1.43108145e-03 -6.14117132e-05 -4.10090459e-01]
 [-4.27620181e-04 -3.18706935e-03  2.81802324e+00]
 [-2.87359692e-04  3.05569310e-04  8.35757692e-01]]","[[ 7.68378600e+02  1.61286793e+01  3.22645836e+02]
 [ 9.86217710e+01 -2.35043149e+02  8.40914670e+02]
 [ 2.28134605e-01  9.14819043e-02  1.00000000e+00]]",6
407,18.495162741,"[[ 1.33660206e-03 -1.25922395e-05 -3.96949223e-01]
 [-3.59113453e-04 -2.83299175e-03  2.54950372e+00]
 [-2.23190536e-04  4.15915849e-04  7.09883778e-01]]","[[ 8.10179136e+02  4.11907507e+01  3.05097839e+02]
 [ 8.28508615e+01 -2.26909275e+02  8.61258767e+02]
 [ 2.06182101e-01  1.45895079e-01  1.00000000e+00]]",4,"[[ 1.42207801e-03 -6.08935466e-05 -4.06648792e-01]
 [-4.29545441e-04 -3.17379922e-03  2.80621062e+00]
 [-3.01485577e-04  3.12271570e-04  8.34565152e-01]]","[[ 7.76518521e+02  1.67781567e+01  3.21948833e+02]
 [ 1.07400235e+02 -2.34432663e+02  8.40607355e+02]
 [ 2.40330062e-01  9.37794104e-02  1.00000000e+00]]",6
408,18.529407741,"[[ 1.33470281e-03 -1.53228195e-05 -3.93457459e-01]
 [-3.65105333e-04 -2.82994902e-03  2.54910833e+00]
 [-2.25600396e-04  4.13776103e-04  7.12287288e-01]]","[[ 8.11713360e+02  4.01532305e+01  3.04680071e+02]
 [ 8.32783511e+01 -2.27858310e+02  8.61452980e+02]
 [ 2.08713909e-01  1.45083185e-01  1.00000000e+00]]",5,"[[ 1.43082830e-03 -6.48219979e-05 -4.05782194e-01]
 [-4.33171560e-04 -3.18448895e-03  2.81586906e+00]
 [-2.85025447e-04  3.04889561e-04  8.35429784e-01]]","[[ 7.67568632e+02  1.51737335e+01  3.21676868e+02]
 [ 9.61296668e+01 -2.35508749e+02  8.40488957e+02]
 [ 2.26790646e-01  9.11256225e-02  1.00000000e+00]]",6
409,18.576001741000002,"[[ 1.33758098e-03 -1.82113838e-05 -3.92352647e-01]
 [-3.65408842e-04 -2.83242217e-03  2.55201481e+00]
 [-2.20899838e-04  4.12571529e-04  7.11897794e-01]]","[[ 8.08717435e+02  3.92356078e+01  3.05061451e+02]
 [ 7.99963159e+01 -2.28061557e+02  8.61645088e+02]
 [ 2.04581823e-01  1.44344941e-01  1.00000000e+00]]",4,"[[ 1.42358235e-03 -6.68989060e-05 -4.02040940e-01]
 [-4.36123903e-04 -3.17268014e-03  2.80841135e+00]
 [-2.98631279e-04  3.09427273e-04  8.35931986e-01]]","[[ 7.74601703e+02  1.50645178e+01  3.21933170e+02]
 [ 1.04297376e+02 -2.35375146e+02  8.40932107e+02]
 [ 2.38114880e-01  9.25077961e-02  1.00000000e+00]]",6
410,18.615574741,"[[ 1.33663052e-03 -1.65337841e-05 -3.94592667e-01]
 [-3.65524774e-04 -2.82927937e-03  2.55067759e+00]
 [-2.22298592e-04  4.15949855e-04  7.09442470e-01]]","[[ 8.10024222e+02  4.02352873e+01  3.05877336e+02]
 [ 8.12338913e+01 -2.27191942e+02  8.62011673e+02]
 [ 2.06187288e-01  1.45811263e-01  1.00000000e+00]]",5,"[[ 1.43236676e-03 -6.61687250e-05 -4.06682602e-01]
 [-4.34548699e-04 -3.18401509e-03  2.81815628e+00]
 [-2.82485911e-04  3.06777020e-04  8.33166876e-01]]","[[ 7.66404717e+02  1.51720961e+01  3.22775826e+02]
 [ 9.45733513e+01 -2.35000472e+02  8.41043269e+02]
 [ 2.25027673e-01  9.16726891e-02  1.00000000e+00]]",6
411,18.655363741000002,"[[ 1.33788026e-03 -1.44218111e-05 -3.96506147e-01]
 [-3.63374367e-04 -2.83128683e-03  2.55135353e+00]
 [-2.20867718e-04  4.14790706e-04  7.10002515e-01]]","[[ 8.08955029e+02  4.06593472e+01  3.05659864e+02]
 [ 8.05435717e+01 -2.27336099e+02  8.61899451e+02]
 [ 2.04595510e-01  1.45460383e-01  1.00000000e+00]]",4,"[[ 1.42331631e-03 -6.29054507e-05 -4.06073644e-01]
 [-4.34471947e-04 -3.17215128e-03  2.80849329e+00]
 [-2.99402519e-04  3.10988374e-04  8.34950280e-01]]","[[ 7.75376627e+02  1.62387277e+01  3.22478669e+02]
 [ 1.05256573e+02 -2.34862874e+02  8.41191078e+02]
 [ 2.38835951e-01  9.33008124e-02  1.00000000e+00]]",6
412,18.694631741000002,"[[ 1.33627553e-03 -1.45329778e-05 -3.93314248e-01]
 [-3.66374160e-04 -2.82827219e-03  2.55108310e+00]
 [-2.21382124e-04  4.14600533e-04  7.09582673e-01]]","[[ 8.09732143e+02  4.03617034e+01  3.03718139e+02]
 [ 8.05330455e+01 -2.27529476e+02  8.62649863e+02]
 [ 2.05573196e-01  1.45535123e-01  1.00000000e+00]]",4,"[[ 1.42348234e-03 -6.36041694e-05 -4.03135028e-01]
 [-4.36291781e-04 -3.17133122e-03  2.80931151e+00]
 [-2.98289932e-04  3.10707212e-04  8.34169630e-01]]","[[ 7.74600725e+02  1.58958519e+01  3.20812789e+02]
 [ 1.04367948e+02 -2.34952640e+02  8.41710732e+02]
 [ 2.38114307e-01  9.31981331e-02  1.00000000e+00]]",6
413,18.738642741,"[[ 1.33631258e-03 -1.76869528e-05 -3.89230971e-01]
 [-3.69970605e-04 -2.82849719e-03  2.55371286e+00]
 [-2.19236049e-04  4.13503032e-04  7.09402463e-01]]","[[ 8.08839991e+02  3.91942048e+01  3.02698174e+02]
 [ 7.85484128e+01 -2.27834553e+02  8.63258213e+02]
 [ 2.04181525e-01  1.44915004e-01  1.00000000e+00]]",4,"[[ 1.42466998e-03 -6.73201474e-05 -3.99122285e-01]
 [-4.39460372e-04 -3.17289216e-03  2.81271173e+00]
 [-2.95154051e-04  3.09673981e-04  8.33635779e-01]]","[[ 7.72775951e+02  1.48304739e+01  3.19945787e+02]
 [ 1.01943444e+02 -2.35137311e+02  8.42167996e+02]
 [ 2.35736907e-01  9.25982109e-02  1.00000000e+00]]",6
414,18.772796741,"[[ 1.33676657e-03 -2.05404192e-05 -3.88107508e-01]
 [-3.72349031e-04 -2.82908402e-03  2.55609964e+00]
 [-2.16770699e-04  4.13860722e-04  7.08422887e-01]]","[[ 8.08042961e+02  3.85465590e+01  3.03602127e+02]
 [ 7.66087838e+01 -2.27700702e+02  8.63549353e+02]
 [ 2.02498640e-01  1.44817655e-01  1.00000000e+00]]",4,"[[ 1.42465725e-03 -7.02796474e-05 -3.97764489e-01]
 [-4.42600225e-04 -3.17310597e-03  2.81522609e+00]
 [-2.93213862e-04  3.10087084e-04  8.32811173e-01]]","[[ 7.72363694e+02  1.42390837e+01  3.20760118e+02]
 [ 1.00371616e+02 -2.35042242e+02  8.42473466e+02]
 [ 2.34559534e-01  9.25283696e-02  1.00000000e+00]]",6
